location,date,year,month_num,month_name,day_num,precipitation,temp_max,temp_min,wind,weather
Seattle,"November 30, 2014",2014,11,November,30,0,2.8,-4.9,4.4,sun
Seattle,"December 1, 2014",2014,12,December,1,0,4.4,-3.2,2.2,sun
Seattle,"December 2, 2014",2014,12,December,2,0,5.6,-3.2,5.7,fog
Seattle,"December 3, 2014",2014,12,December,3,0,10,0,3.6,sun
Seattle,"December 4, 2014",2014,12,December,4,0.8,8.3,3.9,1.1,fog
Seattle,"December 5, 2014",2014,12,December,5,3,12.8,6.7,3.1,fog
Seattle,"December 6, 2014",2014,12,December,6,7.4,11.7,7.8,3.6,fog
Seattle,"December 7, 2014",2014,12,December,7,0,14.4,6.1,2.8,sun
Seattle,"December 8, 2014",2014,12,December,8,9.1,14.4,8.9,4.2,fog
Seattle,"December 9, 2014",2014,12,December,9,9.9,16.1,10.6,5.1,fog
Seattle,"December 10, 2014",2014,12,December,10,13,18.9,10,6.7,fog
Seattle,"December 11, 2014",2014,12,December,11,6.9,14.4,8.3,6.4,fog
Seattle,"December 12, 2014",2014,12,December,12,0,11.1,7.2,3.7,sun
Seattle,"December 13, 2014",2014,12,December,13,0,10,3.9,1.1,fog
Seattle,"December 14, 2014",2014,12,December,14,0,12.8,1.7,3.5,fog
Seattle,"December 15, 2014",2014,12,December,15,0,12.2,6.7,5.9,sun
Seattle,"December 16, 2014",2014,12,December,16,0,10,8.3,4,sun
Seattle,"December 17, 2014",2014,12,December,17,2.8,8.9,6.1,1.6,fog
Seattle,"December 18, 2014",2014,12,December,18,13,9.4,6.7,3.1,fog
Seattle,"December 19, 2014",2014,12,December,19,3,11.1,7.2,4.3,sun
Seattle,"December 20, 2014",2014,12,December,20,19.6,12.8,6.7,5.5,fog
Seattle,"December 21, 2014",2014,12,December,21,0,12.8,10,5.2,sun
Seattle,"December 22, 2014",2014,12,December,22,0,10.6,6.1,1.5,sun
Seattle,"December 23, 2014",2014,12,December,23,20.6,12.2,5,3.8,fog
Seattle,"December 24, 2014",2014,12,December,24,5.3,7.2,3.9,1.8,fog
Seattle,"December 25, 2014",2014,12,December,25,0,7.8,2.8,2.2,fog
Seattle,"December 26, 2014",2014,12,December,26,0,5.6,1.7,1.2,fog
Seattle,"December 27, 2014",2014,12,December,27,3.3,9.4,4.4,4.9,fog
Seattle,"December 28, 2014",2014,12,December,28,4.1,6.7,2.8,1.8,fog
Seattle,"December 29, 2014",2014,12,December,29,0,6.1,0.6,4.3,fog
Seattle,"December 30, 2014",2014,12,December,30,0,3.3,-2.1,3.6,sun
Seattle,"December 31, 2014",2014,12,December,31,0,3.3,-2.7,3,sun
Seattle,"January 1, 2015",2015,1,January,1,0,5.6,-3.2,1.2,sun
Seattle,"January 2, 2015",2015,1,January,2,1.5,5.6,0,2.3,fog
Seattle,"January 3, 2015",2015,1,January,3,0,5,1.7,1.7,fog
Seattle,"January 4, 2015",2015,1,January,4,10.2,10.6,3.3,4.5,fog
Seattle,"January 5, 2015",2015,1,January,5,8.1,12.2,9.4,6.4,fog
Seattle,"January 6, 2015",2015,1,January,6,0,12.2,6.1,1.3,fog
Seattle,"January 7, 2015",2015,1,January,7,0,7.8,5.6,1.6,fog
Seattle,"January 8, 2015",2015,1,January,8,0,7.8,1.7,2.6,fog
Seattle,"January 9, 2015",2015,1,January,9,0.3,10,3.3,0.6,fog
Seattle,"January 10, 2015",2015,1,January,10,5.8,7.8,6.1,0.5,fog
Seattle,"January 11, 2015",2015,1,January,11,1.5,9.4,7.2,1.1,fog
Seattle,"January 12, 2015",2015,1,January,12,0,11.1,4.4,1.6,fog
Seattle,"January 13, 2015",2015,1,January,13,0,9.4,2.8,2.7,fog
Seattle,"January 14, 2015",2015,1,January,14,0,6.1,0.6,2.8,fog
Seattle,"January 15, 2015",2015,1,January,15,9.7,7.8,1.1,3.2,fog
Seattle,"January 16, 2015",2015,1,January,16,0,11.7,5.6,4.5,fog
Seattle,"January 17, 2015",2015,1,January,17,26.2,13.3,3.3,2.8,fog
Seattle,"January 18, 2015",2015,1,January,18,21.3,13.9,7.2,6.6,rain
Seattle,"January 19, 2015",2015,1,January,19,0.5,10,6.1,2.8,sun
Seattle,"January 20, 2015",2015,1,January,20,0,10,3.3,3,fog
Seattle,"January 21, 2015",2015,1,January,21,0,7.2,-0.5,1.3,fog
Seattle,"January 22, 2015",2015,1,January,22,0.8,9.4,6.1,1.3,fog
Seattle,"January 23, 2015",2015,1,January,23,5.8,12.2,8.3,2.6,fog
Seattle,"January 24, 2015",2015,1,January,24,0.5,14.4,11.1,3.3,fog
Seattle,"January 25, 2015",2015,1,January,25,0,17.2,7.2,1.4,fog
Seattle,"January 26, 2015",2015,1,January,26,0,16.1,6.1,2.2,fog
Seattle,"January 27, 2015",2015,1,January,27,0.8,11.1,8.3,2,fog
Seattle,"January 28, 2015",2015,1,January,28,0,12.2,5,1.8,fog
Seattle,"January 29, 2015",2015,1,January,29,0,12.2,3.3,2.9,sun
Seattle,"January 30, 2015",2015,1,January,30,0,8.3,1.1,0.8,fog
Seattle,"January 31, 2015",2015,1,January,31,0,7.2,3.3,1.9,fog
Seattle,"February 1, 2015",2015,2,February,1,1.5,9.4,4.4,2.6,fog
Seattle,"February 2, 2015",2015,2,February,2,7.4,11.1,5,4,fog
Seattle,"February 3, 2015",2015,2,February,3,1.3,10,5.6,1.9,fog
Seattle,"February 4, 2015",2015,2,February,4,8.4,10.6,4.4,1.7,fog
Seattle,"February 5, 2015",2015,2,February,5,26.2,13.3,8.3,4.6,fog
Seattle,"February 6, 2015",2015,2,February,6,17.3,14.4,10,4.5,fog
Seattle,"February 7, 2015",2015,2,February,7,23.6,12.2,9.4,4.6,fog
Seattle,"February 8, 2015",2015,2,February,8,3.6,15,8.3,3.9,fog
Seattle,"February 9, 2015",2015,2,February,9,6.1,13.3,8.3,2.5,fog
Seattle,"February 10, 2015",2015,2,February,10,0.3,12.8,8.3,4,fog
Seattle,"February 11, 2015",2015,2,February,11,0,12.8,5.6,1,fog
Seattle,"February 12, 2015",2015,2,February,12,1,16.7,9.4,2.1,sun
Seattle,"February 13, 2015",2015,2,February,13,0,15.6,6.7,1.7,fog
Seattle,"February 14, 2015",2015,2,February,14,0.3,14.4,6.7,2.9,fog
Seattle,"February 15, 2015",2015,2,February,15,0,12.2,3.9,4.8,sun
Seattle,"February 16, 2015",2015,2,February,16,0,15,5.6,6.6,fog
Seattle,"February 17, 2015",2015,2,February,17,0,16.1,4.4,4,sun
Seattle,"February 18, 2015",2015,2,February,18,0,12.2,4.4,2.6,sun
Seattle,"February 19, 2015",2015,2,February,19,4.6,10.6,8.3,2.2,fog
Seattle,"February 20, 2015",2015,2,February,20,0.8,11.1,7.2,0.9,fog
Seattle,"February 21, 2015",2015,2,February,21,0,12.2,5.6,4.5,sun
Seattle,"February 22, 2015",2015,2,February,22,0,11.7,3.3,4.2,sun
Seattle,"February 23, 2015",2015,2,February,23,0,12.8,0.6,1.4,sun
Seattle,"February 24, 2015",2015,2,February,24,0,11.1,2.2,1.5,sun
Seattle,"February 25, 2015",2015,2,February,25,4.1,10,6.7,1,fog
Seattle,"February 26, 2015",2015,2,February,26,9.4,11.7,7.8,1.4,fog
Seattle,"February 27, 2015",2015,2,February,27,18.3,10,6.7,4,fog
Seattle,"February 28, 2015",2015,2,February,28,0,12.2,3.3,5.1,sun
Seattle,"March 1, 2015",2015,3,March,1,0,11.1,1.1,2.2,sun
Seattle,"March 2, 2015",2015,3,March,2,0,11.1,4.4,4.8,sun
Seattle,"March 3, 2015",2015,3,March,3,0,10.6,0,2.1,sun
Seattle,"March 4, 2015",2015,3,March,4,0,12.8,-0.5,1.8,sun
Seattle,"March 5, 2015",2015,3,March,5,0,13.3,2.8,1.3,sun
Seattle,"March 6, 2015",2015,3,March,6,0,15,3.3,1.4,sun
Seattle,"March 7, 2015",2015,3,March,7,0,16.7,3.9,2.7,fog
Seattle,"March 8, 2015",2015,3,March,8,0,17.2,3.9,1.7,fog
Seattle,"March 9, 2015",2015,3,March,9,0,14.4,4.4,1.8,fog
Seattle,"March 10, 2015",2015,3,March,10,0.8,13.3,5,2.6,fog
Seattle,"March 11, 2015",2015,3,March,11,2.5,14.4,8.9,3.1,fog
Seattle,"March 12, 2015",2015,3,March,12,0,17.8,9.4,3.2,sun
Seattle,"March 13, 2015",2015,3,March,13,2,17.2,7.8,2.2,sun
Seattle,"March 14, 2015",2015,3,March,14,17,13.9,9.4,3.8,fog
Seattle,"March 15, 2015",2015,3,March,15,55.9,10.6,6.1,4.2,fog
Seattle,"March 16, 2015",2015,3,March,16,1,13.9,6.1,3,fog
Seattle,"March 17, 2015",2015,3,March,17,0.8,13.3,4.4,2.6,sun
Seattle,"March 18, 2015",2015,3,March,18,0,15.6,7.2,2.5,sun
Seattle,"March 19, 2015",2015,3,March,19,0,15.6,8.3,1.9,sun
Seattle,"March 20, 2015",2015,3,March,20,4.1,13.9,8.9,1.9,sun
Seattle,"March 21, 2015",2015,3,March,21,3.8,13.3,8.3,4.7,fog
Seattle,"March 22, 2015",2015,3,March,22,1,11.7,6.1,2.3,sun
Seattle,"March 23, 2015",2015,3,March,23,8.1,11.1,5.6,2.8,fog
Seattle,"March 24, 2015",2015,3,March,24,7.6,12.8,6.1,3.9,fog
Seattle,"March 25, 2015",2015,3,March,25,5.1,14.4,7.2,4.4,fog
Seattle,"March 26, 2015",2015,3,March,26,0,20.6,10,2.2,sun
Seattle,"March 27, 2015",2015,3,March,27,1,18.3,8.9,4,fog
Seattle,"March 28, 2015",2015,3,March,28,0,15.6,9.4,5.7,sun
Seattle,"March 29, 2015",2015,3,March,29,0,15.6,8.9,3,sun
Seattle,"March 30, 2015",2015,3,March,30,1.8,17.8,10.6,2.9,fog
Seattle,"March 31, 2015",2015,3,March,31,1,12.8,6.1,4.2,fog
Seattle,"April 1, 2015",2015,4,April,1,5.1,12.8,5.6,3.2,rain
Seattle,"April 2, 2015",2015,4,April,2,0,13.3,5.6,2.4,sun
Seattle,"April 3, 2015",2015,4,April,3,1.5,11.1,5,3.6,fog
Seattle,"April 4, 2015",2015,4,April,4,0,12.8,3.9,1.7,sun
Seattle,"April 5, 2015",2015,4,April,5,0,16.7,2.8,2.4,sun
Seattle,"April 6, 2015",2015,4,April,6,1,13.9,6.7,3.5,sun
Seattle,"April 7, 2015",2015,4,April,7,0.5,14.4,6.7,3.9,sun
Seattle,"April 8, 2015",2015,4,April,8,0,17.2,6.1,1.7,sun
Seattle,"April 9, 2015",2015,4,April,9,0,17.2,6.1,2.3,sun
Seattle,"April 10, 2015",2015,4,April,10,10.9,13.9,7.8,4.6,fog
Seattle,"April 11, 2015",2015,4,April,11,0,11.7,5.6,6.5,sun
Seattle,"April 12, 2015",2015,4,April,12,0,13.3,5.6,3.6,sun
Seattle,"April 13, 2015",2015,4,April,13,14,11.7,3.9,3.6,fog
Seattle,"April 14, 2015",2015,4,April,14,3.3,11.7,2.8,3.3,sun
Seattle,"April 15, 2015",2015,4,April,15,0,13.9,3.3,2.4,sun
Seattle,"April 16, 2015",2015,4,April,16,0,17.8,3.9,3.1,sun
Seattle,"April 17, 2015",2015,4,April,17,0,18.9,6.1,3.6,sun
Seattle,"April 18, 2015",2015,4,April,18,0,18.9,8.3,3.9,sun
Seattle,"April 19, 2015",2015,4,April,19,0,21.1,8.3,3.6,sun
Seattle,"April 20, 2015",2015,4,April,20,0,22.8,7.8,2.6,sun
Seattle,"April 21, 2015",2015,4,April,21,5.6,17.2,6.7,3.4,fog
Seattle,"April 22, 2015",2015,4,April,22,0,15.6,5,2.3,sun
Seattle,"April 23, 2015",2015,4,April,23,3,12.2,6.7,4.1,fog
Seattle,"April 24, 2015",2015,4,April,24,3.3,12.2,6.1,5,fog
Seattle,"April 25, 2015",2015,4,April,25,1.3,13.3,5.6,3,fog
Seattle,"April 26, 2015",2015,4,April,26,0,15.6,4.4,2.7,fog
Seattle,"April 27, 2015",2015,4,April,27,0.3,25,10.6,2.3,fog
Seattle,"April 28, 2015",2015,4,April,28,1.8,15.6,8.9,4.3,fog
Seattle,"April 29, 2015",2015,4,April,29,0,16.1,7.2,4.7,sun
Seattle,"April 30, 2015",2015,4,April,30,0,17.2,7.8,2.1,sun
Seattle,"May 1, 2015",2015,5,May,1,0,18.3,8.9,3.7,sun
Seattle,"May 2, 2015",2015,5,May,2,0,18.3,7.8,3.7,sun
Seattle,"May 3, 2015",2015,5,May,3,0,20.6,7.8,2.6,sun
Seattle,"May 4, 2015",2015,5,May,4,0,17.2,7.2,5.2,sun
Seattle,"May 5, 2015",2015,5,May,5,6.1,14.4,7.2,5.1,fog
Seattle,"May 6, 2015",2015,5,May,6,0,16.7,7.2,2.6,fog
Seattle,"May 7, 2015",2015,5,May,7,0,20.6,6.1,3,sun
Seattle,"May 8, 2015",2015,5,May,8,0,23.9,8.3,3,sun
Seattle,"May 9, 2015",2015,5,May,9,0,26.7,9.4,2.6,sun
Seattle,"May 10, 2015",2015,5,May,10,0,19.4,11.1,2.8,sun
Seattle,"May 11, 2015",2015,5,May,11,0,13.9,10,2.5,fog
Seattle,"May 12, 2015",2015,5,May,12,4.3,15.6,10.6,3.3,fog
Seattle,"May 13, 2015",2015,5,May,13,4.1,12.2,10,2.8,fog
Seattle,"May 14, 2015",2015,5,May,14,0.3,17.8,9.4,2,fog
Seattle,"May 15, 2015",2015,5,May,15,0,20,9.4,2.8,fog
Seattle,"May 16, 2015",2015,5,May,16,0,15.6,11.1,3,sun
Seattle,"May 17, 2015",2015,5,May,17,0,19.4,10.6,2.1,sun
Seattle,"May 18, 2015",2015,5,May,18,0,25.6,12.2,3,sun
Seattle,"May 19, 2015",2015,5,May,19,0,21.7,11.7,2.6,sun
Seattle,"May 20, 2015",2015,5,May,20,0,23.3,10.6,1.8,fog
Seattle,"May 21, 2015",2015,5,May,21,0,25.6,11.7,2.1,sun
Seattle,"May 22, 2015",2015,5,May,22,0,16.7,11.7,3.7,sun
Seattle,"May 23, 2015",2015,5,May,23,0,16.1,11.7,2.6,sun
Seattle,"May 24, 2015",2015,5,May,24,0,17.8,11.1,2.7,sun
Seattle,"May 25, 2015",2015,5,May,25,0,15.6,11.1,2.7,sun
Seattle,"May 26, 2015",2015,5,May,26,0,21.7,11.7,2.1,sun
Seattle,"May 27, 2015",2015,5,May,27,0,24.4,11.7,1.8,sun
Seattle,"May 28, 2015",2015,5,May,28,0,27.8,12.2,2.1,sun
Seattle,"May 29, 2015",2015,5,May,29,0,26.1,12.8,2.5,sun
Seattle,"May 30, 2015",2015,5,May,30,0,22.8,10,2.5,sun
Seattle,"May 31, 2015",2015,5,May,31,0,25,11.7,2.2,sun
Seattle,"June 1, 2015",2015,6,June,1,4.6,16.1,11.7,3.4,fog
Seattle,"June 2, 2015",2015,6,June,2,0.5,17.8,12.8,5,sun
Seattle,"June 3, 2015",2015,6,June,3,0,20,11.7,3,sun
Seattle,"June 4, 2015",2015,6,June,4,0,22.8,11.7,3.9,sun
Seattle,"June 5, 2015",2015,6,June,5,0,26.7,12.8,4.3,sun
Seattle,"June 6, 2015",2015,6,June,6,0,29.4,13.3,2.6,sun
Seattle,"June 7, 2015",2015,6,June,7,0,31.1,15.6,3.2,sun
Seattle,"June 8, 2015",2015,6,June,8,0,30.6,14.4,3.5,sun
Seattle,"June 9, 2015",2015,6,June,9,0,28.9,14.4,2.7,sun
Seattle,"June 10, 2015",2015,6,June,10,0,25.6,11.1,3,sun
Seattle,"June 11, 2015",2015,6,June,11,0,24.4,11.1,3.5,sun
Seattle,"June 12, 2015",2015,6,June,12,0,20,11.7,2.3,sun
Seattle,"June 13, 2015",2015,6,June,13,0,23.9,9.4,2.6,sun
Seattle,"June 14, 2015",2015,6,June,14,0,27.8,11.7,3.7,sun
Seattle,"June 15, 2015",2015,6,June,15,0,30,16.1,3.5,drizzle
Seattle,"June 16, 2015",2015,6,June,16,0,22.8,11.1,3,sun
Seattle,"June 17, 2015",2015,6,June,17,0,25,11.1,3.1,sun
Seattle,"June 18, 2015",2015,6,June,18,0,24.4,13.9,3,sun
Seattle,"June 19, 2015",2015,6,June,19,0.5,23.9,13.3,3.2,fog
Seattle,"June 20, 2015",2015,6,June,20,0,25,12.8,4.3,sun
Seattle,"June 21, 2015",2015,6,June,21,0,25.6,13.9,3.4,sun
Seattle,"June 22, 2015",2015,6,June,22,0,25,12.8,2.4,sun
Seattle,"June 23, 2015",2015,6,June,23,0,26.1,11.7,2.4,sun
Seattle,"June 24, 2015",2015,6,June,24,0,25.6,16.1,2.6,sun
Seattle,"June 25, 2015",2015,6,June,25,0,30.6,15.6,3,sun
Seattle,"June 26, 2015",2015,6,June,26,0,31.7,17.8,4.7,sun
Seattle,"June 27, 2015",2015,6,June,27,0,33.3,17.2,3.9,sun
Seattle,"June 28, 2015",2015,6,June,28,0.3,28.3,18.3,2.1,sun
Seattle,"June 29, 2015",2015,6,June,29,0,28.9,17.2,2.7,sun
Seattle,"June 30, 2015",2015,6,June,30,0,30.6,15,3.4,fog
Seattle,"July 1, 2015",2015,7,July,1,0,32.2,17.2,4.3,sun
Seattle,"July 2, 2015",2015,7,July,2,0,33.9,17.8,3.4,sun
Seattle,"July 3, 2015",2015,7,July,3,0,33.3,17.8,2.6,sun
Seattle,"July 4, 2015",2015,7,July,4,0,33.3,15,2.9,sun
Seattle,"July 5, 2015",2015,7,July,5,0,32.8,16.7,2.1,sun
Seattle,"July 6, 2015",2015,7,July,6,0,29.4,15.6,3.2,drizzle
Seattle,"July 7, 2015",2015,7,July,7,0,27.2,13.9,2.4,sun
Seattle,"July 8, 2015",2015,7,July,8,0,30,14.4,1.9,drizzle
Seattle,"July 9, 2015",2015,7,July,9,0,28.9,14.4,3.4,sun
Seattle,"July 10, 2015",2015,7,July,10,0,21.1,16.7,3.7,sun
Seattle,"July 11, 2015",2015,7,July,11,0,22.2,16.7,3,sun
Seattle,"July 12, 2015",2015,7,July,12,0,26.1,16.7,2.2,sun
Seattle,"July 13, 2015",2015,7,July,13,0,25.6,16.1,3.1,sun
Seattle,"July 14, 2015",2015,7,July,14,0,27.8,16.1,3.3,sun
Seattle,"July 15, 2015",2015,7,July,15,0,26.1,14.4,3.2,sun
Seattle,"July 16, 2015",2015,7,July,16,0,26.1,15,2.8,sun
Seattle,"July 17, 2015",2015,7,July,17,0,27.8,13.9,3.3,sun
Seattle,"July 18, 2015",2015,7,July,18,0,33.3,17.8,3.4,sun
Seattle,"July 19, 2015",2015,7,July,19,0,35,17.2,3.3,sun
Seattle,"July 20, 2015",2015,7,July,20,0,26.7,16.7,3.9,sun
Seattle,"July 21, 2015",2015,7,July,21,0,23.9,15,2.4,sun
Seattle,"July 22, 2015",2015,7,July,22,0,23.9,13.9,2.8,sun
Seattle,"July 23, 2015",2015,7,July,23,0,26.1,14.4,1.9,sun
Seattle,"July 24, 2015",2015,7,July,24,0.3,22.8,13.3,3.8,fog
Seattle,"July 25, 2015",2015,7,July,25,0,21.1,14.4,2.4,fog
Seattle,"July 26, 2015",2015,7,July,26,2,22.2,13.9,2.6,fog
Seattle,"July 27, 2015",2015,7,July,27,0,23.3,12.2,1.9,fog
Seattle,"July 28, 2015",2015,7,July,28,0,27.8,13.9,3.4,sun
Seattle,"July 29, 2015",2015,7,July,29,0,32.2,14.4,3.8,sun
Seattle,"July 30, 2015",2015,7,July,30,0,34.4,17.2,3.5,sun
Seattle,"July 31, 2015",2015,7,July,31,0,34.4,17.8,2.6,sun
Seattle,"August 1, 2015",2015,8,August,1,0,33.3,15.6,3.1,sun
Seattle,"August 2, 2015",2015,8,August,2,0,30.6,16.1,2,sun
Seattle,"August 3, 2015",2015,8,August,3,0,28.3,17.2,2.3,sun
Seattle,"August 4, 2015",2015,8,August,4,0,26.1,14.4,2.6,fog
Seattle,"August 5, 2015",2015,8,August,5,0,23.3,12.2,3.5,sun
Seattle,"August 6, 2015",2015,8,August,6,0,25,15,2.9,sun
Seattle,"August 7, 2015",2015,8,August,7,0,28.3,15.6,3.7,sun
Seattle,"August 8, 2015",2015,8,August,8,0,25,15.6,3.6,fog
Seattle,"August 9, 2015",2015,8,August,9,0,28.3,15,2.2,sun
Seattle,"August 10, 2015",2015,8,August,10,0,28.9,16.1,2.4,sun
Seattle,"August 11, 2015",2015,8,August,11,0,30,16.7,4.4,sun
Seattle,"August 12, 2015",2015,8,August,12,7.6,28.3,16.7,2.7,rain
Seattle,"August 13, 2015",2015,8,August,13,0,28.3,15.6,2.2,sun
Seattle,"August 14, 2015",2015,8,August,14,30.5,18.3,15,5.2,rain
Seattle,"August 15, 2015",2015,8,August,15,0,21.7,13.9,3.7,sun
Seattle,"August 16, 2015",2015,8,August,16,0,25,14.4,3.7,sun
Seattle,"August 17, 2015",2015,8,August,17,0,27.2,13.9,3,sun
Seattle,"August 18, 2015",2015,8,August,18,0,30,15,3,sun
Seattle,"August 19, 2015",2015,8,August,19,0,31.7,16.1,2.1,drizzle
Seattle,"August 20, 2015",2015,8,August,20,2,22.8,14.4,4.2,fog
Seattle,"August 21, 2015",2015,8,August,21,0,22.2,14.4,2.6,sun
Seattle,"August 22, 2015",2015,8,August,22,0,26.7,12.2,2.5,drizzle
Seattle,"August 23, 2015",2015,8,August,23,0,27.8,13.9,1.8,drizzle
Seattle,"August 24, 2015",2015,8,August,24,0,23.9,12.2,2.3,sun
Seattle,"August 25, 2015",2015,8,August,25,0,25.6,12.2,3.4,sun
Seattle,"August 26, 2015",2015,8,August,26,0,28.3,13.9,1.7,sun
Seattle,"August 27, 2015",2015,8,August,27,0,29.4,14.4,2.1,sun
Seattle,"August 28, 2015",2015,8,August,28,0.5,23.3,15.6,2.6,fog
Seattle,"August 29, 2015",2015,8,August,29,32.5,22.2,13.3,5.8,fog
Seattle,"August 30, 2015",2015,8,August,30,10.2,20,12.8,4.7,fog
Seattle,"August 31, 2015",2015,8,August,31,0,18.9,16.1,5.8,sun
Seattle,"September 1, 2015",2015,9,September,1,5.8,19.4,13.9,5,fog
Seattle,"September 2, 2015",2015,9,September,2,0,19.4,11.1,3.8,sun
Seattle,"September 3, 2015",2015,9,September,3,0,18.3,10.6,2.9,sun
Seattle,"September 4, 2015",2015,9,September,4,0,18.3,10,2.9,sun
Seattle,"September 5, 2015",2015,9,September,5,0.3,20.6,8.9,3.5,sun
Seattle,"September 6, 2015",2015,9,September,6,5.3,16.1,11.7,2.4,fog
Seattle,"September 7, 2015",2015,9,September,7,0.3,21.1,13.3,1.5,fog
Seattle,"September 8, 2015",2015,9,September,8,0,22.8,13.3,2.4,sun
Seattle,"September 9, 2015",2015,9,September,9,0,24.4,13.9,3.3,sun
Seattle,"September 10, 2015",2015,9,September,10,0,25,14.4,3.6,fog
Seattle,"September 11, 2015",2015,9,September,11,0,27.2,15,3.1,sun
Seattle,"September 12, 2015",2015,9,September,12,0,26.7,14.4,2.1,sun
Seattle,"September 13, 2015",2015,9,September,13,0.5,20.6,12.8,3,fog
Seattle,"September 14, 2015",2015,9,September,14,0,16.7,10.6,3.4,sun
Seattle,"September 15, 2015",2015,9,September,15,0,17.8,10,2.8,sun
Seattle,"September 16, 2015",2015,9,September,16,1,20,10,1.9,sun
Seattle,"September 17, 2015",2015,9,September,17,1.8,18.3,12.8,3.8,fog
Seattle,"September 18, 2015",2015,9,September,18,0,19.4,12.8,2.6,sun
Seattle,"September 19, 2015",2015,9,September,19,0,21.1,14.4,4.3,sun
Seattle,"September 20, 2015",2015,9,September,20,4.1,22.8,12.2,6.8,fog
Seattle,"September 21, 2015",2015,9,September,21,0,18.3,9.4,2.7,fog
Seattle,"September 22, 2015",2015,9,September,22,0,18.9,7.8,2,sun
Seattle,"September 23, 2015",2015,9,September,23,0,20.6,8.3,1.8,sun
Seattle,"September 24, 2015",2015,9,September,24,0,22.2,11.1,2.5,fog
Seattle,"September 25, 2015",2015,9,September,25,2,15.6,12.8,2.6,fog
Seattle,"September 26, 2015",2015,9,September,26,0,18.3,10,2.7,sun
Seattle,"September 27, 2015",2015,9,September,27,0,17.8,7.2,3.8,sun
Seattle,"September 28, 2015",2015,9,September,28,0,21.1,9.4,5.1,sun
Seattle,"September 29, 2015",2015,9,September,29,0,21.7,8.9,1.9,sun
Seattle,"September 30, 2015",2015,9,September,30,0,18.3,10,1.3,fog
Seattle,"October 1, 2015",2015,10,October,1,0,21.1,9.4,1.3,fog
Seattle,"October 2, 2015",2015,10,October,2,0,15.6,10,2.9,fog
Seattle,"October 3, 2015",2015,10,October,3,0,19.4,11.1,4.8,sun
Seattle,"October 4, 2015",2015,10,October,4,0,22.8,10,3.7,sun
Seattle,"October 5, 2015",2015,10,October,5,0,23.3,9.4,1.6,sun
Seattle,"October 6, 2015",2015,10,October,6,0,18.3,10,2.6,drizzle
Seattle,"October 7, 2015",2015,10,October,7,9.9,16.1,13.9,2.2,fog
Seattle,"October 8, 2015",2015,10,October,8,0,18.9,13.3,1.1,fog
Seattle,"October 9, 2015",2015,10,October,9,0.3,19.4,12.2,2.6,fog
Seattle,"October 10, 2015",2015,10,October,10,28.7,21.1,13.3,4.7,fog
Seattle,"October 11, 2015",2015,10,October,11,0,17.8,10.6,2.6,sun
Seattle,"October 12, 2015",2015,10,October,12,4.6,18.3,10.6,2.8,fog
Seattle,"October 13, 2015",2015,10,October,13,1.3,16.7,9.4,3.2,fog
Seattle,"October 14, 2015",2015,10,October,14,0,15,10,5,fog
Seattle,"October 15, 2015",2015,10,October,15,0,21.1,9.4,3.4,fog
Seattle,"October 16, 2015",2015,10,October,16,0,20,8.9,1.3,sun
Seattle,"October 17, 2015",2015,10,October,17,0.3,19.4,11.7,1.3,fog
Seattle,"October 18, 2015",2015,10,October,18,3.8,15,12.8,2,fog
Seattle,"October 19, 2015",2015,10,October,19,0.3,17.2,12.2,2.6,fog
Seattle,"October 20, 2015",2015,10,October,20,0,17.8,10.6,1.8,fog
Seattle,"October 21, 2015",2015,10,October,21,0,16.1,8.3,1.3,fog
Seattle,"October 22, 2015",2015,10,October,22,0,16.1,8.9,2.7,fog
Seattle,"October 23, 2015",2015,10,October,23,0,12.8,7.2,2.6,fog
Seattle,"October 24, 2015",2015,10,October,24,0,15,8.9,2.9,fog
Seattle,"October 25, 2015",2015,10,October,25,8.9,19.4,8.9,3.4,rain
Seattle,"October 26, 2015",2015,10,October,26,6.9,12.2,10,4.6,fog
Seattle,"October 27, 2015",2015,10,October,27,0,16.1,7.8,1.7,fog
Seattle,"October 28, 2015",2015,10,October,28,3.3,13.9,11.1,2.8,fog
Seattle,"October 29, 2015",2015,10,October,29,1.8,15,12.2,4.7,fog
Seattle,"October 30, 2015",2015,10,October,30,19.3,17.2,11.7,6.7,fog
Seattle,"October 31, 2015",2015,10,October,31,33,15.6,11.7,7.2,fog
Seattle,"November 1, 2015",2015,11,November,1,26.2,12.2,8.9,6,fog
Seattle,"November 2, 2015",2015,11,November,2,0.3,11.1,7.2,2.8,fog
Seattle,"November 3, 2015",2015,11,November,3,0.8,10.6,5,1.4,fog
Seattle,"November 4, 2015",2015,11,November,4,0,10,3.3,2.2,sun
Seattle,"November 5, 2015",2015,11,November,5,1.3,11.7,7.8,2.3,fog
Seattle,"November 6, 2015",2015,11,November,6,0,15.6,8.3,2.7,fog
Seattle,"November 7, 2015",2015,11,November,7,12.7,12.2,9.4,3,fog
Seattle,"November 8, 2015",2015,11,November,8,6.6,11.1,7.8,1.8,fog
Seattle,"November 9, 2015",2015,11,November,9,3.3,10,5,1.3,fog
Seattle,"November 10, 2015",2015,11,November,10,1.3,11.1,3.9,3.9,fog
Seattle,"November 11, 2015",2015,11,November,11,1.5,11.1,6.1,4.6,sun
Seattle,"November 12, 2015",2015,11,November,12,9.9,11.1,5,5.1,fog
